Ημερομηνία,Longitude,Latitude,"Περιοχή συλλογής δείγματος",Μέτρηση,"Είδος αποτελέσματος","Μονάδα μέτρησης",Τιμή
01/02/2024,23.6431361,37.97557055,24230,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
01/02/2024,23.64704245,37.9771777,24240,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.34
01/02/2024,23.65184525,37.97708594,24250,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.3
01/02/2024,23.65364405,37.97446778,24260,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.29
01/02/2024,23.65316503,37.97377004,24270,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.31
01/02/2024,23.65663496,37.97748171,24280,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
01/02/2024,23.65313083,37.97878902,24290,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
01/02/2024,23.65180541,37.97978426,24300,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.45
01/02/2024,23.65116139,37.97843367,24310,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
01/02/2024,23.65671863,37.97616454,24320,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
01/02/2024,23.66012638,37.97347094,24330,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
01/02/2024,23.68049378,37.99460348,24340,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.26
01/02/2024,23.68036841,37.99373304,24350,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.29
01/02/2024,23.68207397,37.99688008,24360,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
01/02/2024,23.6834625,37.99681064,24370,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
01/02/2024,23.68924962,37.995543,24380,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.5
01/02/2024,23.69127053,37.99634939,24390,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.5
01/02/2024,23.68935215,37.9981834,24400,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.52
01/02/2024,23.69672796,38.00408018,24410,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
01/02/2024,23.70093272,38.00388546,24420,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
01/02/2024,23.75584029,37.97013736,32010,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
01/02/2024,23.75868871,37.9699034,32020,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
01/02/2024,23.75936064,37.97064348,32030,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.45
01/02/2024,23.76153486,37.96973571,32040,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
01/02/2024,23.7616786,37.96851764,32050,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
01/02/2024,23.7631238,37.9665352,32060,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
01/02/2024,23.76579619,37.96482648,32070,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
01/02/2024,23.76684453,37.96584729,32080,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
01/02/2024,23.76718153,37.96706866,32090,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.45
01/02/2024,23.75727135,37.96555519,32100,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
01/02/2024,23.76178673,37.96249986,32110,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.48
01/02/2024,23.76127465,37.96349538,32120,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.49
01/02/2024,23.76219755,37.96166348,32130,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
01/02/2024,23.7671291,37.95879418,32140,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
01/02/2024,23.76667267,37.95795354,32150,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
01/02/2024,23.76761819,37.95559674,32160,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.35
01/02/2024,23.77210813,37.94794986,32170,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.24
01/02/2024,23.77037876,37.94536222,32180,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
01/02/2024,23.76592181,37.93872939,32190,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
01/02/2024,23.764676,37.93655479,32200,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.35
01/02/2024,23.76098945,37.93307486,32210,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
01/02/2024,23.75987756,37.93181529,32220,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
01/02/2024,23.7616224,37.92785061,32230,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.3
01/02/2024,23.76222571,37.92540897,32240,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.32
01/02/2024,23.75771964,37.92098244,32250,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.23
01/02/2024,23.75461457,37.91502862,32270,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.35
01/02/2024,23.75179494,37.90213541,32280,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
01/02/2024,23.75547012,37.90192247,32290,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
01/02/2024,23.75666993,37.90357749,32300,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.48
01/02/2024,23.75555559,37.90373245,32310,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.34
01/02/2024,23.75567158,37.9050147,32320,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
01/02/2024,23.75590247,37.91056636,32330,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
01/02/2024,23.75070685,37.91167425,32340,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
01/02/2024,23.74868711,37.9161595,32350,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
01/02/2024,23.74606489,37.91697964,32360,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
01/02/2024,23.74562347,37.92404764,32370,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
01/02/2024,23.7462726,37.92748721,32380,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
01/02/2024,23.74781348,37.92932366,32390,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.45
01/02/2024,23.74919846,37.93416278,32400,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.34
01/02/2024,23.74771378,37.9358234,32410,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
01/02/2024,23.74440479,37.93564411,32420,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
01/02/2024,23.74238704,37.93743328,32430,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.31
01/02/2024,23.74254051,37.94178578,32440,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
01/02/2024,23.74797942,37.9442095,32450,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.45
01/03/2023,23.8184361,38.03015277,191,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.51
01/03/2023,23.82898036,38.04390182,193,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.5
01/03/2023,23.7766247,37.88434896,1918,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.35
01/03/2023,23.76382857,37.88903355,1920,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.33
01/03/2023,23.75556042,37.91943081,1924,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.54
01/03/2023,23.78300677,38.09159562,1940,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.45
01/03/2023,23.74951242,37.9996463,1942,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.56
01/03/2023,23.73288702,37.955672,1944,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.45
01/03/2023,23.77756947,37.88994684,1963,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
01/03/2023,23.72850158,38.02107731,2010,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.53
01/03/2023,23.71516747,38.06439445,2020,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.48
01/03/2023,23.70747263,38.06250703,2030,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.51
01/03/2023,23.684522,38.04327857,2050,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
01/03/2023,23.67622507,38.03886797,2060,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
01/03/2023,23.69070897,38.03873978,2070,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
01/03/2023,23.71109252,38.03060497,2080,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.56
01/03/2023,23.70393953,38.01961122,2090,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
01/03/2023,23.690026,38.01459418,2100,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.46
01/03/2023,23.68563533,38.01170402,2110,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
01/03/2023,23.69068855,38.00659931,2130,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.35
01/03/2023,23.63371988,38.01446194,2140,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.22
01/03/2023,23.60436979,38.01172891,2150,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
01/03/2023,23.66048215,38.00325623,2160,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
01/03/2023,23.65721338,37.99035734,2170,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.45
01/03/2023,23.66968564,37.99103311,2180,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.52
01/03/2023,23.68827264,37.99218476,2190,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.26
01/03/2023,23.70903775,37.99405955,2210,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.55
01/03/2023,23.71167012,37.99890096,2220,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.57
01/03/2023,23.72396633,38.00996468,2240,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.66
01/03/2023,23.60908187,38.01006333,2250,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
01/03/2023,23.75391054,38.03767791,11010,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.3
01/03/2023,23.75300184,38.03836125,11020,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
01/03/2023,23.75142655,38.03794055,11030,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.48
01/03/2023,23.7458644,38.03801888,11040,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
01/03/2023,23.75388429,38.03319373,11050,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
01/03/2023,23.74788545,38.03312334,11060,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
01/03/2023,23.72890912,38.03486673,11070,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
01/03/2023,23.73375546,38.04182999,11080,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
01/03/2023,23.73176156,38.04433407,11090,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
01/03/2023,23.73869367,38.04815189,11100,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
01/03/2023,23.74106038,38.05026828,11110,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
01/03/2023,23.74373065,38.04642748,11120,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.5
01/03/2023,23.7453185,38.05000666,11130,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.48
01/03/2023,23.74765171,38.05116235,11140,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
01/03/2023,23.74892466,38.05221587,11150,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.52
01/03/2023,23.75201458,38.05188986,11160,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
01/03/2023,23.75153475,38.05070493,11170,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.49
01/03/2023,23.75240349,38.04972022,11180,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
01/03/2023,23.7560009,38.0500906,11190,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.52
01/03/2023,23.7579324,38.04906425,11200,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.48
01/03/2023,23.75409951,38.05566048,11210,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
01/03/2023,23.75277482,38.05602272,11220,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
01/03/2023,23.76424874,38.04479323,11230,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
01/03/2023,23.75217691,38.06462566,11240,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
01/03/2023,23.75625513,38.06388865,11250,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
01/03/2023,23.75844213,38.06524823,11260,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
01/03/2023,23.76105472,38.06533216,11270,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
01/03/2023,23.77344211,38.06706136,11290,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
01/03/2023,23.77153108,38.06087095,11310,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
01/03/2023,23.77519904,38.05896228,11320,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
01/03/2023,23.77518755,38.05761224,11330,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
01/03/2023,23.7723429,38.05547344,11340,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
01/03/2023,23.7713394,38.0556878,11350,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
01/03/2023,23.76945194,38.05372709,11360,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.48
01/03/2023,23.76707063,38.05290539,11370,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
01/03/2023,23.76345438,38.05489007,11380,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.49
01/03/2023,23.76455303,38.05198368,11390,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
01/03/2023,23.76597942,38.04909893,11400,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.5
01/03/2023,23.76687551,38.04330298,11410,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.48
01/03/2023,23.76262432,38.0378878,11420,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.53
